source,target,relationship_type,method,confidence,evidence
46/2023/NĐ-CP,sản phẩm bảo hiểm hưu trí): là khoản phí bên mua bảo hiểm phải trả cho doanh nghiệp bảo hiểm hiện đang quản lý tài khoản bảo hiểm hưu trí khi thực hiện chuyển giao tài khoản bảo hi,AP_DUNG_CHO,rule,0.85,"m bảo hiểm liên kết đơn vị): là khoản phí tính cho bên mua bảo hiểm khi thực hiện chuyển đổi tài sản đầu tư giữa các quỹ liên kết đơn vị; g) Phí chuyển tài khoản bảo hiểm hưu trí (áp dụng đối với sản phẩm bảo hiểm hưu trí): là khoản phí bên mua bảo hiểm phải trả cho doanh nghiệp bảo hiểm hiện đang quản lý tài khoản bảo hiểm hưu trí khi thực hiện chuyển giao tài khoản bảo hiểm hưu trí sang doanh nghiệp bảo hiểm mới. 2. Doanh nghiệp bảo hiểm có trách nhiệm tính toán các khoản phí tính cho bên mua bảo hiểm chính xác, công bằng, hợp lý, phù hợp với phương pháp và cơ sở tính phí sản phẩm đã đăn"
46/2023/NĐ-CP,"bên mua bảo hiểm, doanh nghiệp bảo hiểm có trách nhiệm thông báo cho bên mua bảo hiểm bằng văn bản ít nhất 03 tháng trước thời điểm chính thức thay đổi",AP_DUNG_CHO,rule,0.85,"ho bên mua bảo hiểm phải được thể hiện rõ tại hợp đồng bảo hiểm. Trong quá trình thực hiện hợp đồng, trường hợp doanh nghiệp bảo hiểm thay đổi các mức phí hoặc tỷ lệ các khoản phí áp dụng cho bên mua bảo hiểm, doanh nghiệp bảo hiểm có trách nhiệm thông báo cho bên mua bảo hiểm bằng văn bản ít nhất 03 tháng trước thời điểm chính thức thay đổi. Mức phí hoặc tỷ lệ phí thay đổi không được vượt quá hạn mức tối đa đã được thoả thuận tại hợp đồng bảo hiểm. Điều 100. Công ty quản lý quỹ 1. Doanh nghiệp bảo hiểm triển khai sản phẩm bảo hiểm liên kết chung, sản phẩm"
46/2023/NĐ-CP,các chủ hợp đồng bảo hiểm liên kết chung,AP_DUNG_CHO,rule,0.85,thấp hơn 50 tỷ đồng Việt Nam. 3. Doanh nghiệp bảo hiểm được hưởng kết quả đầu tư tương ứng với số tiền đã đóng góp vào việc thành lập quỹ liên kết chung theo mức lãi suất công bố áp dụng cho các chủ hợp đồng bảo hiểm liên kết chung. Doanh nghiệp bảo hiểm có thể được hoàn lại một phần hoặc toàn bộ số tiền đã đóng góp nếu vẫn đảm bảo tổng giá trị quỹ liên kết chung không thấp hơn 50 tỷ đồng Việt Nam. 4. Bên mua bảo hiểm được hưởng kết quả đầu tư tươ
46/2023/NĐ-CP,các doanh nghiệp bảo hiểm,AP_DUNG_CHO,rule,0.85,"ng mỗi năm tài chính và không thấp hơn lãi suất cam kết tối thiểu quy định tại hợp đồng bảo hiểm. 5. Quỹ liên kết chung được quản lý và sử dụng đầu tư phù hợp với chế độ tài chính áp dụng đối với các doanh nghiệp bảo hiểm. Tiểu mục 3 BẢO HIỂM LIÊN KẾT ĐƠN VỊ Điều 105. Tên gọi và thiết kế sản phẩm bảo hiểm liên kết đơn vị 1. Tên của sản phẩm bảo hiểm liên kết đơn vị phải phù hợp với tính chất của sản phẩm bảo hiểm và có thành tố ""Sản phẩm"
46/2023/NĐ-CP,"các doanh nghiệp môi giới bảo hiểm]: [Hoạt động phụ trợ bảo hiểm: tư vấn bảo hiểm, đánh giá rủi ro bảo hiểm, tính toán bảo hiểm, giám định tổn thất bảo hiểm, hỗ trợ giải quyết bồi",AP_DUNG_CHO,rule,0.85,"n thất, xét giải quyết bồi thường, yêu cầu người thứ ba bồi hoàn]: [Quản lý quỹ và đầu tư vốn]: [Các hoạt động khác theo quy định của pháp luật]: [Hoạt động môi giới bảo hiểm: chỉ áp dụng đối với các doanh nghiệp môi giới bảo hiểm]: [Hoạt động phụ trợ bảo hiểm: tư vấn bảo hiểm, đánh giá rủi ro bảo hiểm, tính toán bảo hiểm, giám định tổn thất bảo hiểm, hỗ trợ giải quyết bồi thường bảo hiểm]: 3. Địa bàn hoạt động: [trên phạm vi cả nước hay trong những khu vực địa lý nhất định]. 4. Đối tượng khách hàng Điều 4. Thời hạn hoạt động [Tên doanh nghiệp bảo hiểm/chỉ nhánh nước ngoài tại Việt Nam/doa"
22/2023/TT-NHNN,Đoàn Thái Sơn,KY_BOI,metadata,1.0,metadata.csv: Đoàn Thái Sơn
22/2023/TT-NHNN,tài sản là khoản cấp tín dụng chuyên biệt dưới hình thức cấp tín dụng tài trợ dự án kinh doanh bất động sản,AP_DUNG_CHO,rule,0.85,"ng đối với khoản phải đòi được đảm bảo bằng bất động sản mà ngân hàng, chi nhánh ngân hàng nước ngoài không có thông tin về Tỷ lệ bảo đảm (LTV); e) Hệ số rủi ro tín dụng 200% được áp dụng đối với tài sản là khoản cấp tín dụng chuyên biệt dưới hình thức cấp tín dụng tài trợ dự án kinh doanh bất động sản. Trường hợp đối với tài sản là khoản cấp tín dụng chuyên biệt dưới hình thức cấp tín dụng tài trợ dự án kinh doanh bất động sản khu công nghiệp, hệ số rủi ro tín dụng là 160%."" 8. Sửa đổi, bổ sung điểm b khoản 11 Điều 9"
22/2023/TT-NHNN,"khoản cho vay thế chấp nhà ở theo Tỷ lệ bảo đảm (LTV) và Tỷ lệ thu nhập (DSC) như sau: (i) Đối với khoản cho vay để mua nhà ở xã hội, mua nhà ở theo các chương trình, dự án hỗ trợ",AP_DUNG_CHO,rule,0.85,"hình thức cấp tín dụng tài trợ dự án kinh doanh bất động sản khu công nghiệp, hệ số rủi ro tín dụng là 160%."" 8. Sửa đổi, bổ sung điểm b khoản 11 Điều 9 như sau: ""b) Hệ số rủi ro áp dụng cho khoản cho vay thế chấp nhà ở theo Tỷ lệ bảo đảm (LTV) và Tỷ lệ thu nhập (DSC) như sau: (i) Đối với khoản cho vay để mua nhà ở xã hội, mua nhà ở theo các chương trình, dự án hỗ trợ của Chính phủ: Các khoản cho vay thế chấp nhà ở LTV dưới 40% LTV từ 40% trở lên đến dưới 60% LTV từ 60% trở lên đến dưới 80% LTV từ 80% trở lên đến dưới 90% LTV từ 90% trở lên đến dưới 100% LTV từ 100% trở lên DSC từ 35%"
32/2024/QH15,Quốc hội,BAN_HANH_BOI,metadata,1.0,metadata.csv: Quốc hội
32/2024/QH15,Vương Đình Huệ,KY_BOI,metadata,1.0,metadata.csv: Vương Đình Huệ
32/2024/QH15,Tín dụng,THUOC_LINH_VUC,metadata,1.0,metadata.csv: Tín dụng
32/2024/QH15,"các trường hợp sau đây: a) Sở hữu cổ phần tại công ty con, công ty liên kết là tổ chức tín dụng quy định tại khoản 2 và khoản 3 Điều 111 của Luật này",AP_DUNG_CHO,rule,0.85,"tín dụng và người có liên quan của cổ đông đó không được sở hữu cổ phần từ 05% vốn điều lệ trở lên của một tổ chức tín dụng khác. 4. Quy định tại khoản 2 và khoản 3 Điều này không áp dụng đối với các trường hợp sau đây: a) Sở hữu cổ phần tại công ty con, công ty liên kết là tổ chức tín dụng quy định tại khoản 2 và khoản 3 Điều 111 của Luật này; b) Sở hữu cổ phần nhà nước tại tổ chức tín dụng cổ phần hóa; c) Sở hữu cổ phần của nhà đầu tư nước ngoài quy định tại khoản 7 Điều này. 5. Tỷ lệ sở hữu cổ phần quy định tại khoản 1 và khoản 2 Điều này bao gồm cả số cổ"
32/2024/QH15,quỹ tín dụng nhân dân và trường hợp cấp tín dụng dưới hình thức phát hành thẻ tín dụng cho cá nhân,AP_DUNG_CHO,rule,0.85,"định tại Điều lệ của tổ chức tín dụng đó; Tổng giám đốc (Giám đốc), Phó Tổng giám đốc (Phó giám đốc) của chi nhánh ngân hàng nước ngoài đó. 2. Quy định tại khoản 1 Điều này không áp dụng đối với quỹ tín dụng nhân dân và trường hợp cấp tín dụng dưới hình thức phát hành thẻ tín dụng cho cá nhân. 3. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài không được cấp tín dụng cho khách hàng trên cơ sở bảo đảm của đối tượng quy định tại khoản 1 Điều này. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài không được bảo"
32/2024/QH15,chủ thể pháp lý độc lập,AP_DUNG_CHO,rule,0.85,"ó liên quan. 2. Phải thiết lập và thực hiện độc lập, bình đẳng các hợp đồng, giao dịch khác và quan hệ khác giữa công ty kiểm soát với công ty con, công ty liên kết theo điều kiện áp dụng đối với chủ thể pháp lý độc lập. 3. Không được can thiệp vào tổ chức, hoạt động của công ty con, công ty liên kết, ngoài các quyền, nghĩa vụ của chủ sở hữu, thành viên góp vốn hoặc cổ đông. Điều 142. Góp vốn, mua cổ phần giữa các công ty con, công ty"
32/2024/QH15,khoản phải thu phát sinh đến thời điểm Ngân hàng Nhà nước có văn bản quy định tại khoản 2 Điều 156 của Luật này,AP_DUNG_CHO,rule,0.85,hênh lệnh thu chi từ kết quả kinh doanh hằng năm của tổ chức tín dụng. Thời gian phân bổ lãi phải thu phải thoái tối đa 05 năm kể từ ngày được Ngân hàng Nhà nước chấp thuận và chỉ áp dụng cho khoản phải thu phát sinh đến thời điểm Ngân hàng Nhà nước có văn bản quy định tại khoản 2 Điều 156 của Luật này. Chính phủ quy định trường hợp tổ chức tín dụng có thời gian phân bổ lãi phải thu phải thoái lớn hơn 05 năm nhưng không quá 10 năm trong trường hợp cần thiết; c) Quỹ tín dụng nhân dân được vay từ quỹ bảo đảm an toàn hệ
32/2024/QH15,"tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định tại điểm a khoản 2 Điều 156 của Luật này và yêu cầu tổ chức tín dụng, chi nhánh ngân hàng nước ngoài điều chỉnh nội dung p",AP_DUNG_CHO,rule,0.85,"khắc phục theo yêu cầu của Ngân hàng Nhà nước. 3. Ngân hàng Nhà nước có trách nhiệm giám sát việc thực hiện phương án khắc phục, có quyền điều chỉnh các yêu cầu, biện pháp hạn chế áp dụng đối với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định tại điểm a khoản 2 Điều 156 của Luật này và yêu cầu tổ chức tín dụng, chi nhánh ngân hàng nước ngoài điều chỉnh nội dung phương án khắc phục. 4. Trường hợp gia hạn thời hạn thực hiện phương án khắc phục, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài phải thực hiện theo quy định tại Điều 158 của Luật này. 5. Trường hợp sửa đổi, bổ sung cá"
32/2024/QH15,khoản phải thu phát sinh đến thời điểm tổ chức tín dụng được đặt vào kiểm soát đặc biệt,AP_DUNG_CHO,rule,0.85,"chênh lệnh thu chi từ kết quả kinh doanh hằng năm của tổ chức tín dụng. Thời gian phân bổ lãi phải thu phải thoái tối đa 10 năm kể từ khi được Ngân hàng Nhà nước chấp thuận và chỉ áp dụng cho khoản phải thu phát sinh đến thời điểm tổ chức tín dụng được đặt vào kiểm soát đặc biệt; h) Khi thực hiện giải pháp tăng vốn điều lệ theo phương án phục hồi, cổ đông, thành viên góp vốn được sở hữu cổ phần, phần vốn góp vượt giới hạn tỷ lệ sở hữu cổ phần, phần vốn góp quy định tại Điều 63 và Điều 77 của Lu"
17/2023/QH15,hàng hóa xuất khẩu của Việt Nam,AP_DUNG_CHO,rule,0.85,"tác, hợp tác xã, liên hiệp hợp tác xã được cung cấp thông tin về pháp lý, kinh tế; khảo sát và nghiên cứu thị trường; thông tin dự báo, cảnh báo các biện pháp phòng vệ thương mại áp dụng đối với hàng hóa xuất khẩu của Việt Nam. 2. Hỗ trợ tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã liên kết hình thành vùng nguyên liệu, sản xuất, tiêu thụ sản phẩm, áp dụng và chứng nhận các tiêu chuẩn để phát triển thị trường. 3. Hỗ trợ tổ hợp tác, hợp tác xã,"
17/2023/QH15,nhà đầu tư nước ngoài theo quy định của pháp luật về đầu tư và pháp luật có liên quan,AP_DUNG_CHO,rule,0.85,"c xã có thành viên chính thức, thành viên liên kết góp vốn là tổ chức kinh tế có vốn đầu tư nước ngoài, cá nhân là nhà đầu tư nước ngoài phải đáp ứng điều kiện tiếp cận thị trường áp dụng đối với nhà đầu tư nước ngoài theo quy định của pháp luật về đầu tư và pháp luật có liên quan. 7. Tổng số thành viên chính thức là tổ chức kinh tế có vốn đầu tư nước ngoài và cá nhân là nhà đầu tư nước ngoài phải chiếm tỷ lệ dưới 35% tổng số thành viên chính thức của hợp tác xã. Điều 31. Quyền của thành viên hợp"
27/2024/TT-NHNN,Đào Minh Tú,KY_BOI,metadata,1.0,metadata.csv: Đào Minh Tú
27/2024/TT-NHNN,Quỹ bảo toàn 1,AP_DUNG_CHO,rule,0.85,"từ Quỹ bảo toàn Hồ sơ, trình tự, thời hạn, lãi suất cho vay hỗ trợ thực hiện theo Quy chế quản lý và sử dụng Quỹ bảo toàn do ngân hàng hợp tác xã ban hành. Điều 29. Chế độ báo cáo áp dụng đối với Quỹ bảo toàn 1. Hằng năm, chậm nhất vào ngày 15 tháng 7, ngân hàng hợp tác xã có trách nhiệm gửi báo cáo tình hình hoạt động 6 tháng đầu năm của Quỹ bảo toàn cho Ngân hàng Nhà nước theo mẫu quy định tại Phụ lục số 03 ban hành kèm theo"
29/2024/TT-NHNN,thành viên,AP_DUNG_CHO,rule,0.85,"vay với quỹ tín dụng nhân dân. Hộ nghèo phải được Ủy ban nhân dân cấp huyện phê duyệt. Quy trình, thủ tục, hồ sơ cho vay các thành viên hộ nghèo thực hiện theo quy định về cho vay áp dụng đối với thành viên. 5. Quỹ tín dụng nhân dân không được cho vay khách hàng để mua, đầu tư chứng khoán. 6. Quỹ tín dụng nhân dân cho vay hợp vốn cùng với ngân hàng hợp tác xã đối với thành viên của quỹ tín dụng nhân dân theo quy định của p"
43/2024/TT-NHNN,Phạm Thanh Hà,KY_BOI,metadata,1.0,metadata.csv: Phạm Thanh Hà
43/2024/TT-NHNN,Quản lý ngoại hối,THUOC_LINH_VUC,metadata,1.0,metadata.csv: Quản lý ngoại hối
43/2024/TT-NHNN,ngày thực hiện giao dịch,AP_DUNG_CHO,rule,0.85,"g án can thiệp hoặc tại phương án can thiệp không có nội dung về tỷ giá giao ngay thì áp dụng tỷ giá mua và tỷ giá bán ngoại tệ bằng tỷ giá trung tâm do Ngân hàng Nhà nước công bố áp dụng đối với ngày thực hiện giao dịch; b) Trường hợp mua, bán ngoại tệ khác ngoài đô la Mỹ, tỷ giá mua và tỷ giá bán ngoại tệ được áp dụng trên cơ sở tỷ giá tính chéo của tỷ giá xác định tại điểm a khoản này và tỷ giá bình quân của giá mua và giá bán giữa l"
43/2024/TT-NHNN,việc hạch toán theo quy định tại khoản 2 và khoản 3 Điều 26 Thông tư này và thông báo cho các đơn vị liên quan,AP_DUNG_CHO,rule,0.85,"a đổi, bổ sung điểm đ khoản 1 như sau: “đ) Xác định giá vàng quy đô la Mỹ và đồng Việt Nam của vàng thuộc dự trữ ngoại hối nhà nước và tỷ giá của đồng Việt Nam với một số ngoại tệ áp dụng cho việc hạch toán theo quy định tại khoản 2 và khoản 3 Điều 26 Thông tư này và thông báo cho các đơn vị liên quan;” b) Sửa đổi, bổ sung điểm k khoản 1 như sau: “k) Công bố trên mạng giao dịch FXT hoặc các phương tiện khác một số nội dung của phương án can thiệp theo phê duyệt của Thống đốc tại từng phương án can thiệp thị trường tr"
01/2025/TT-NHNN,Cục An toàn hệ thống các tổ chức tín dụng,THUOC_LINH_VUC,metadata,1.0,metadata.csv: Cục An toàn hệ thống các tổ chức tín dụng
63/2025/TT-NHNN,"Lao động, tiền lương, tiền công",THUOC_LINH_VUC,metadata,1.0,"metadata.csv: Lao động, tiền lương, tiền công"
69/2025/TT-NHNN,tổ chức tín dụng phi ngân hàng nộp hồ sơ đề nghị vào năm thứ hai tính từ ngày khai trương hoạt động,AP_DUNG_CHO,rule,0.85,c điều kiện sau: a) Hoạt động kinh doanh có lãi theo báo cáo tài chính hợp nhất và báo cáo tài chính riêng lẻ được kiểm toán của năm trước liền kề năm đề nghị. Điều kiện này không áp dụng đối với tổ chức tín dụng phi ngân hàng nộp hồ sơ đề nghị vào năm thứ hai tính từ ngày khai trương hoạt động; b) Tại thời điểm đề nghị không bị cơ quan có thẩm quyền áp dụng biện pháp không cho mở rộng địa bàn hoạt động; c) Tỷ lệ nợ xấu so với tổng dư nợ tại thời điểm 31 tháng 12 của năm trước liền kề năm đề nghị và tại thời đ
62/2025/TT-NHNN,ngân hàng hợp tác xã),AP_DUNG_CHO,rule,0.85,"đa dạng hóa nguồn vốn huy động, thời hạn vốn huy động để tăng sự ổn định Nợ phải trả, hỗ trợ thanh khoản hàng ngày; c) Nguyên tắc thực hiện kiểm tra sức chịu đựng về thanh khoản (áp dụng đối với ngân hàng hợp tác xã). 3. Tổ chức tín dụng phải thiết lập hạn mức rủi ro thanh khoản bao gồm: a) Các hạn mức rủi ro đảm bảo tuân thủ quy định của pháp luật có liên quan về: (i) Tỷ lệ khả năng chi trả; (ii) Tỷ lệ dư nợ cho vay so với tổng tiề"
46/2010/QH12,Nguyễn Phú Trọng,KY_BOI,metadata,1.0,metadata.csv: Nguyễn Phú Trọng
67/2011/QH12,"kiểm toán viên, kiểm toán viên hành nghề, doanh nghiệp kiểm toán, chi nhánh doanh nghiệp kiểm toán nước ngoài tại Việt Nam, đơn vị được kiểm toán, tổ chức nghề nghiệp về kiểm toán",AP_DUNG_CHO,rule,0.85,"ghĩa vụ của kiểm toán viên hành nghề, doanh nghiệp kiểm toán, chi nhánh doanh nghiệp kiểm toán nước ngoài tại Việt Nam và đơn vị được kiểm toán. Điều 2. Đối tượng áp dụng Luật này áp dụng đối với kiểm toán viên, kiểm toán viên hành nghề, doanh nghiệp kiểm toán, chi nhánh doanh nghiệp kiểm toán nước ngoài tại Việt Nam, đơn vị được kiểm toán, tổ chức nghề nghiệp về kiểm toán và tổ chức, cá nhân khác có liên quan đến hoạt động kiểm toán độc lập. Điều 3. Áp dụng Luật Kiểm toán độc lập, điều ước quốc tế và các luật có liên quan 1. Tổ chức, cá nhân trong nước và tổ chức, cá nhân nước ngoài tham"
44/2011/TT-NHNN,Trần Minh Tuấn,KY_BOI,metadata,1.0,metadata.csv: Trần Minh Tuấn
202/2012/TT-BTC,Quản lý dịch vụ tài chính và các quỹ tài chính,THUOC_LINH_VUC,metadata,1.0,metadata.csv: Quản lý dịch vụ tài chính và các quỹ tài chính
37/2014/TT-NHNN,Phát hành và kho quỹ,THUOC_LINH_VUC,metadata,1.0,metadata.csv: Phát hành và kho quỹ
01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,AP_DUNG_CHO,rule,0.85,"t trong giao dịch một cửa, ngân hàng bán lẻ và các hoạt động có liên quan đến thu, chi tiền mặt khác). 3. Cục trưởng Cục Phát hành và Kho quỹ hướng dẫn quy trình thu, chi tiền mặt áp dụng đối với Ngân hàng Nhà nước. Điều 11. Giao nhận tiền mặt trong ngành Ngân hàng 1. Giao nhận tiền mặt theo bó tiền đủ 10 thếp, nguyên niêm phong hoặc túi tiền nguyên niêm phong kẹp chì trong các trường hợp: a) Giao nhận tiền mặt trong nội bộ Sở Gia"
135/2015/NĐ-CP,Nguyễn Tấn Dũng,KY_BOI,metadata,1.0,metadata.csv: Nguyễn Tấn Dũng
135/2015/NĐ-CP,tổ chức tự doanh là công ty đầu tư chứng khoán và quỹ đầu tư chứng khoán thực hiện đầu tư gián tiếp ra nước ngoài thông qua công ty quản lý quỹ),AP_DUNG_CHO,rule,0.85,"h ngân hàng nước ngoài được phép cung ứng dịch vụ ngoại hối tại Việt Nam để thực hiện các giao dịch thu, chi liên quan đến hoạt động tự doanh đầu tư gián tiếp ra nước ngoài (không áp dụng đối với tổ chức tự doanh là công ty đầu tư chứng khoán và quỹ đầu tư chứng khoán thực hiện đầu tư gián tiếp ra nước ngoài thông qua công ty quản lý quỹ); b) Trường hợp tổ chức tự doanh là quỹ đầu tư chứng khoán và công ty đầu tư chứng khoán thực hiện đầu tư gián tiếp ra nước ngoài thông qua công ty quản lý quỹ thì công ty quản lý quỹ phải mở 01 (một) tài khoản vốn đầu t"
135/2015/NĐ-CP,"Tổng công ty đầu tư và kinh doanh vốn nhà nước, quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán)",AP_DUNG_CHO,rule,0.85,"nước ngoài: a) Để được tự doanh đầu tư gián tiếp ra nước ngoài, tổ chức tự doanh phải được cơ quan có thẩm quyền cấp giấy chứng nhận đăng ký đầu tư gián tiếp ra nước ngoài (không áp dụng đối với Tổng công ty đầu tư và kinh doanh vốn nhà nước, quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán); b) Để được tự doanh đầu tư gián tiếp ra nước ngoài, tổ chức tự doanh là quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán phải được cơ quan có thẩm quyền chấp thuận cho phép đầu tư gián tiếp ra nước ngoài. 2. Để được"
135/2015/NĐ-CP,"quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán)",AP_DUNG_CHO,rule,0.85,"ngoài được thể hiện trên báo cáo tài chính đã được kiểm toán độc lập bởi các tổ chức kiểm toán độc lập và không có ý kiến ngoại trừ trọng yếu theo quy định của Bộ Tài chính (không áp dụng đối với quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán). 2. Thực hiện đầy đủ các nghĩa vụ tài chính với Nhà nước, không có nợ thuế đối với ngân sách nhà nước. 3. Có tài liệu chứng minh về nguồn ngoại tệ trên tài khoản để ủy thác đầu tư gián tiếp ra nước ngoài là ngoại tệ tự"
135/2015/NĐ-CP,Tổng công ty đầu tư và kinh doanh vốn nhà nước),AP_DUNG_CHO,rule,0.85,"của tổ chức tự doanh là quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán; c) Tỷ lệ đầu tư an toàn của tổ chức tự doanh do cơ quan quản lý nhà nước có thẩm quyền quy định (không áp dụng đối với Tổng công ty đầu tư và kinh doanh vốn nhà nước); d) Tình hình hoạt động đầu tư gián tiếp ra nước ngoài của tổ chức tự doanh của các năm trước; đ) Tình hình kinh tế vĩ mô và mục tiêu chính sách tiền tệ trong từng thời kỳ. 2. Chậm nhất ngày 15 tháng 4 hàng năm, tổ chức"
17/VBHN-BTC,Nguyễn Đức Chi,KY_BOI,metadata,1.0,metadata.csv: Nguyễn Đức Chi
17/VBHN-BTC,"tổ chức, trừ trường hợp quy định tại các khoản 3, 4 và 5 Điều 15, Khoản 2 Điều 30 Nghị định này quy định mức phạt tiền áp dụng đối với cá nhân, trường hợp quy định tại khoản 3 và k",AP_DUNG_CHO,rule,0.85,"vi vi phạm khác trong lĩnh vực chứng khoán là 3.000.000.000 đồng đối với tổ chức và 1.500.000.000 đồng đối với cá nhân; c) Mức phạt tiền quy định tại Chương II Nghị định này được áp dụng đối với tổ chức, trừ trường hợp quy định tại các khoản 3, 4 và 5 Điều 15, Khoản 2 Điều 30 Nghị định này quy định mức phạt tiền áp dụng đối với cá nhân, trường hợp quy định tại khoản 3 và khoản 5 Điều 39 Nghị định này quy định cả mức phạt tiền áp dụng cho tổ chức và cho cá nhân. Trường hợp cá nhân có hành vi vi phạm như của tổ chức thì mức phạt tiền bằng 1/2 mức phạt tiền đối với tổ chức. Điều 6. Thời hiệu"
17/VBHN-BTC,tổ chức và cho cá nhân,AP_DUNG_CHO,rule,0.85,"5 Điều 15, Khoản 2 Điều 30 Nghị định này quy định mức phạt tiền áp dụng đối với cá nhân, trường hợp quy định tại khoản 3 và khoản 5 Điều 39 Nghị định này quy định cả mức phạt tiền áp dụng cho tổ chức và cho cá nhân. Trường hợp cá nhân có hành vi vi phạm như của tổ chức thì mức phạt tiền bằng 1/2 mức phạt tiền đối với tổ chức. Điều 6. Thời hiệu xử phạt vi phạm hành chính trong lĩnh vực chứng khoán [23] 1. Thời hiệu xử phạt vi phạm"
